# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: slimfly100.cscs.ch
# Release : 3.10.0-1160.15.2.el7.x86_64
# Version : #1 SMP Wed Feb 3 15:06:38 UTC 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 10.934632 
# Number of iterations (recorded+unrecorded): 3864123130 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
31956533248.74	3787.03
31956541252.89	147.62
31957533158.92	2795.62
31958533023.53	2830.25
31958545926.39	182.24
31959532942.81	3010.67
31960532812.89	1995.57
31961532703.02	1968.23
31962532589.50	1977.35
31963532485.09	1962.77
31964532366.11	2360.06
31965532261.70	1977.35
31966532155.47	1948.19
31967532047.42	1968.23
31968531946.66	1970.06
31969531834.96	1944.54
31970531721.44	1946.36
31971531622.50	1975.52
31972531503.52	1979.17
31973531400.93	1957.30
31974531287.41	1970.06
31975531175.72	2319.96
31976531069.49	1957.30
31977530957.79	1979.17
31978530855.21	1960.94
31979530747.16	1951.83
31980530640.93	1962.77
31981281053.77	94.77
31981282406.02	94.77
31981286697.86	147.62
31981530467.27	3185.62
31981543885.88	147.62
31982530441.23	3812.54
31982536249.34	147.62
31983530324.06	3420.72
31983535324.83	182.24
31984530212.37	2966.93
31984541844.99	147.62
31985530109.78	3575.62
31985534379.76	94.77
31985537616.41	147.62
31986529990.80	3149.17
31987529877.28	2668.05
31987543097.25	147.62
31988529787.45	3008.85
31989529668.46	2001.04
31990529551.30	1973.70
31991529454.18	1960.94
31992529333.37	1960.94
31993529236.26	1970.06
31994529111.80	1960.94
31995529016.51	4973.44
31996528904.81	2117.67
31997528793.12	2473.05
31998528692.36	1968.23
31999528578.84	1953.65
32000528463.50	1979.17
32001528359.09	1962.77
32002528251.04	1960.94
32003528142.99	1973.70
32004528034.93	1971.88
32005527923.24	1951.83
32006527817.01	1986.46
32007527708.96	1968.23
32008527606.37	2316.32
32009527483.74	1975.52
32010527388.45	1973.70
32011527278.57	1950.01
32012527170.52	1971.88
32013527060.65	1966.41
32014526943.49	1971.88
32015526846.37	1962.77
32016526738.32	1964.59
32017526619.33	1968.23
32018526518.57	1950.01
32019526410.52	2330.90
32020526302.47	1973.70
32021526194.41	1957.30
32022526082.72	1973.70
32023525974.67	1973.70
32024525866.62	1966.41
32025525762.21	1955.48
32026525646.87	1966.41
32027525544.28	1971.88
32028525421.65	1962.77
32029525326.36	1962.77
32030525218.31	2321.79
32031525113.90	1953.65
32032524996.74	1970.06
32033524883.22	3151.00
32034524782.46	1950.01
32035524676.23	1982.81
32036524564.53	1962.77
32037524458.30	1959.12
32038524346.60	1960.94
32039524236.73	1966.41
32040524134.15	1960.94
32041524013.34	2310.85
32042523908.93	1977.35
32043523804.52	1971.88
32044523692.83	1955.48
32045523590.24	3593.85
32046523491.31	1973.70
32047523370.50	1973.70
32048523262.45	1977.35
32049523158.04	1973.70
32050523048.16	1962.77
32051522929.18	1964.59
32052522824.77	2431.13
32053522718.54	1955.48
32054522605.02	1960.94
32055522506.08	1975.52
32056522387.10	1975.52
32057522291.80	1960.94
32058522181.93	1970.06
32059522070.23	1975.52
32060521964.00	1950.01
32061521855.95	1970.06
32062521742.43	1982.81
32063521630.74	2294.45
32064521524.51	1977.35
32065521420.10	1971.88
32066521308.41	1964.59
32067521204.00	1953.65
32068521086.84	1975.52
32069520978.78	1975.52
32070520885.31	1960.94
32071520764.50	1968.23
32072520661.92	1964.59
32073520544.76	1953.65
32074520440.35	2318.14
32075520343.23	1971.88
32076520220.60	1964.59
32077520116.19	1966.41
32078519999.03	1973.70
32079519901.91	1964.59
32080519795.69	1960.94
32081519687.63	1968.23
32082519574.12	1962.77
32083519466.06	1960.94
32084519358.01	1970.06
32085519257.25	2323.61
32086519141.91	1951.83
32087519035.68	1979.17
32088518931.27	1973.70
32089518810.47	1962.77
32090518715.17	1975.52
32091518596.18	1970.06
32092518497.25	1955.48
32093518381.90	1970.06
32094518270.21	1975.52
32095518174.91	3992.96
32096518055.93	1957.30
32097517956.99	1964.59
32098517839.82	1970.06
32099517728.13	1955.48
32100517612.79	1979.17
32101517510.20	1966.41
32102517393.04	1988.28
32103517297.74	1973.70
32104517187.87	1968.23
32105517085.29	1957.30
32106516971.77	2319.96
32107516863.72	1966.41
32108516748.37	1950.01
32109516653.08	1953.65
32110516548.67	1962.77
32111516427.87	1971.88
32112516330.75	1964.59
32113516213.58	1962.77
32114516105.53	1970.06
32115515993.84	1959.12
32116515882.14	1971.88
32117515785.02	2312.67
32118515671.50	1946.36
32119515561.63	1970.06
32120515449.93	1962.77
32121515341.88	1953.65
32122515224.72	1971.88
32123515125.78	3827.12
32124515026.84	2022.91
32125514906.03	1944.54
32126514805.27	1966.41
32127514689.93	1984.64
32128514580.06	2309.03
32129514473.83	1966.41
32130514371.24	1962.77
32131514265.01	1960.94
32132514156.96	1966.41
32133514041.62	1971.88
32134513931.75	1966.41
32135513827.34	1966.41
32136513724.76	1964.59
32137513607.59	1950.01
32138513499.54	1955.48
32139513396.96	2323.61
32140513281.62	1966.41
32141513177.21	1959.12
32142513067.33	1980.99
32143512953.82	1980.99
32144512840.30	1953.65
32145512735.89	3615.72
32145516362.54	4286.38
32146512629.66	2309.03
32147512523.43	1946.36
32148512411.74	1970.06
32149512312.80	1971.88
32150512202.92	2536.83
32151512093.05	1973.70
32152511972.24	2203.33
32153511869.66	2549.59
32154511759.78	2463.94
32155511649.91	2212.44
32156511547.32	2482.16
32157511431.98	2292.63
32158511334.87	1986.46
32159511226.81	2309.03
32160511109.65	1948.19
32161511012.53	2312.67
32162510899.02	1968.23
32163510783.67	1966.41
32164510681.09	1959.12
32165510569.39	1975.52
32166510463.16	1953.65
32167510347.82	1950.01
32168510252.53	1959.12
32169510140.83	1955.48
32170510027.31	1950.01
32171509919.26	1979.17
32172509803.92	2327.25
32173509703.16	1942.72
32174509600.57	1959.12
32175509490.70	3869.04
32176509382.65	1950.01
32177509263.66	1960.94
32178509166.55	1977.35
32179509060.32	1946.36
32180508948.62	1948.19
32181508838.75	1962.77
32182508719.76	1968.23
32183508617.18	2403.80
32184508509.13	1971.88
32185508397.43	1964.59
32186508303.96	1962.77
32187508183.15	1971.88
32188508084.21	1966.41
32189507968.87	1962.77
32190507862.64	1960.94
32191507752.77	1959.12
32192507641.07	1950.01
32193507534.84	1951.83
32194507428.61	2327.25
32195507316.91	3542.82
32196507203.40	1953.65
32197507098.99	1975.52
32198506992.76	1962.77
32199506884.71	1955.48
32200506771.19	1975.52
32201506663.14	1971.88
32202506553.26	1942.72
32203506450.68	1973.70
32204506340.81	1970.06
32205506229.11	2411.09
32206506128.35	1955.48
32207506014.83	1970.06
32208505914.07	1960.94
32209505793.26	1953.65
32210505690.67	1960.94
32211505582.62	1959.12
32212505470.93	1946.36
32213505371.99	1971.88
32214505249.36	1973.70
32215505154.06	1962.77
32216505033.25	2327.25
32217504934.31	1979.17
32218504831.73	1959.12
32219504709.10	1971.88
32220504610.16	1960.94
32221504489.35	1948.19
32222504392.23	1953.65
32223504287.83	1962.77
32224504168.84	1966.41
32225504064.44	1957.30
32226503950.92	1979.17
32227503848.33	2318.14
32228503727.52	1957.30
32229503628.58	1977.35
32230503524.18	1970.06
32231503412.48	1951.83
32232503308.07	1966.41
32233503192.73	1970.06
32234503079.21	1955.48
32235502987.57	1953.65
32236502870.40	1970.06
32237502756.88	1973.70
32238502659.77	2307.21
32239502538.96	1964.59
32240502434.55	1968.23
32241502321.03	1951.83
32242502214.80	1970.06
32243502103.11	1971.88
32244502004.17	1951.83
32245501897.94	3602.96
32246501782.60	1968.23
32247501680.01	2083.05
32248501570.14	1971.88
32249501460.27	2319.96
32250501341.28	1951.83
32251501236.87	3818.01
32252501139.76	2055.71
32253501026.24	1968.23
32254500912.72	1962.77
32255500817.42	1964.59
32256500700.26	1973.70
32257500590.39	1955.48
32258500487.80	1971.88
32259500376.11	1968.23
32260500275.34	2314.50
32261500150.89	1968.23
32262500048.31	1962.77
32263499942.08	1951.83
32264499837.67	1953.65
32265499733.26	1966.41
32266499617.92	1966.41
32267499515.34	1959.12
32268499392.71	1968.23
32269499291.95	1971.88
32270499180.25	1948.19
32271499070.38	2319.96
32272498962.32	1980.99
32273498859.74	1964.59
32274498755.33	1968.23
32275498629.06	1973.70
32276498533.76	1950.01
32277498427.53	1971.88
32278498317.66	1966.41
32279498202.32	1950.01
32280498096.09	1950.01
32281497988.04	1966.41
32282497883.63	2310.85
32283497768.29	1953.65
32284497663.88	1975.52
32285497544.90	1968.23
32286497444.14	1960.94
32287497347.02	1980.99
32288497233.50	1966.41
32289497116.34	1959.12
32290497004.64	1980.99
32291496902.06	1968.23
32292496801.29	1959.12
32293496689.60	2310.85
32294496587.01	1975.52
32295496468.03	3612.07
32296496361.80	1951.83
32297496242.81	1962.77
32298496147.52	1971.88
32299496037.64	1964.59
32300495920.48	1964.59
32301495816.07	1968.23
32302495713.49	1960.94
32303495603.62	1971.88
32304495493.74	2434.78
32305495378.40	1966.41
32306495275.82	1948.19
32307495178.70	1964.59
32308495061.54	1957.30
32309494949.84	1959.12
32310494839.97	1973.70
32311494731.91	1962.77
32312494636.62	1946.36
32313494513.99	1960.94
32314494416.87	1966.41
32315494301.53	2332.72
32316494195.30	1977.35
32317494090.90	1968.23
32318493977.38	1948.19
32319493856.57	1968.23
32320493755.81	1966.41
32321493653.22	1957.30
32322493552.46	1960.94
32323493431.65	1962.77
32324493325.42	1968.23
32325493210.08	1955.48
32326493109.32	2325.43
32327492995.80	1968.23
32328492895.04	1959.12
32329492783.34	1975.52
32330492677.11	1959.12
32331492565.42	1950.01
32332492457.37	1966.41
32333492352.96	1968.23
32334492239.44	1951.83
32335492133.21	2192.39
32336492023.34	2567.82
32337491906.17	2906.79
32338491807.23	2216.09
32339491708.30	2483.98
32340491592.95	2325.43
32341491479.44	2010.15
32342491371.38	2321.79
32343491266.98	1966.41
32344491164.39	1957.30
32345491039.94	3745.11
32346490942.82	1975.52
32347490823.84	1957.30
32348490723.07	2422.02
32349490620.49	1968.23
32350490506.97	1973.70
32351490398.92	1955.48
32352490285.40	1973.70
32353490175.53	1955.48
32354490072.94	1957.30
32355489959.42	1970.06
32356489860.49	1959.12
32357489737.85	1957.30
32358489637.09	2030.20
32359489523.57	2325.43
32360489420.99	1957.30
32361489309.29	1975.52
32362489201.24	1971.88
32363489091.37	1953.65
32364488986.96	1948.19
32365488877.09	1966.41
32366488772.68	1968.23
32367488659.16	1953.65
32368488554.76	1968.23
32369488439.41	1959.12
32370488329.54	2312.67
32371488226.96	1966.41
32372488111.61	1986.46
32373488014.50	1959.12
32374487891.87	1964.59
32375487796.57	1966.41
32376487693.99	1955.48
32377487578.65	1957.30
32378487465.13	1964.59
32379487358.90	3739.64
32380487245.38	2030.20
32381487144.62	2323.61
32382487029.28	1968.23
32383486928.52	1964.59
32384486809.53	1964.59
32385486703.30	1970.06
32386486591.60	1962.77
32387486496.31	1962.77
32388486388.26	1964.59
32389486269.27	1951.83
32390486163.04	1951.83
32391486056.81	1966.41
32392485952.41	2345.48
32393485846.18	1937.25
32394485727.19	1966.41
32395485624.61	3752.40
32396485523.85	1953.65
32397485408.51	1970.06
32398485294.99	1955.48
32399485190.58	1953.65
32400485086.17	1957.30
32400487054.41	3579.27
32401484978.12	2223.38
32402484860.96	1957.30
32403484762.02	2438.42
32404484650.32	1962.77
32405484542.27	1950.01
32406484421.46	2084.87
32407484326.17	1975.52
32408484219.94	1970.06
32409484108.24	1940.90
32410484003.84	1962.77
32411483883.03	1959.12
32412483784.09	1935.43
32413483661.46	1957.30
32414483560.70	2327.25
32415483461.76	1951.83
32416483355.53	1973.70
32417483234.72	1964.59
32418483117.55	1946.36
32419483018.62	1944.54
32420482917.85	1959.12
32421482795.22	1975.52
32422482699.93	1948.19
32423482579.12	1977.35
32424482474.71	1973.70
32425482377.60	2299.92
32426482264.08	1971.88
32427482152.38	1959.12
32428482040.68	1960.94
32429481930.81	1962.77
32430481835.52	1964.59
32431481716.53	1942.72
32432481613.95	1944.54
32433481513.18	1971.88
32434481390.55	1960.94
32435481282.50	1946.36
32436481168.98	2312.67
32437481068.22	1964.59
32438480951.06	1939.07
32439480844.83	1960.94
32440480745.89	1975.52
32441480626.90	1951.83
32442480533.43	1957.30
32443480408.98	1962.77
32444480313.68	1957.30
32445480200.16	3637.59
32446480095.76	1964.59
32447479989.53	2434.78
32448479874.19	1948.19
32449479766.14	1962.77
32450479658.09	1960.94
32451479550.03	1959.12
32452479440.16	1966.41
32453479323.00	1964.59
32454479229.52	1944.54
32455479116.01	1964.59
32456479011.60	1973.70
32457478903.55	1948.19
32458478780.92	2312.67
32459478678.33	1962.77
32460478572.10	1946.36
32461478460.41	1951.83
32462478354.18	1960.94
32463478246.13	1944.54
32464478145.36	1951.83
32465478028.20	1955.48
32466477925.62	1975.52
32467477819.39	1950.01
32468477700.40	1971.88
32469477601.46	2314.50
32470477489.77	1942.72
32471477374.42	1964.59
32472477270.02	1964.59
32473477163.79	1948.19
32474477053.91	1975.52
32475476947.69	1962.77
32476476839.63	1948.19
32477476729.76	1951.83
32478476612.60	1971.88
32479476513.66	1966.41
32480476409.25	2294.45
32481476290.26	1955.48
32482476176.75	1968.23
32483476075.98	1948.19
32484475966.11	1968.23
32485475865.35	1960.94
32486475757.30	1950.01
32487475651.07	1964.59
32488475533.90	1966.41
32489475429.50	1948.19
32490475319.62	1948.19
32491475211.57	2319.96
32492475092.59	1968.23
32493474991.82	1955.48
32494474889.24	1968.23
32495474775.72	3623.01
32496474667.67	1950.01
32497474561.44	1968.23
32498474447.92	1953.65
32499474343.52	1957.30
32500474230.00	1960.94
32501474121.95	1968.23
32502474019.36	2414.73
32503473909.49	1942.72
32504473806.90	1968.23
32505473691.56	1964.59
32506473585.33	1946.36
32507473473.64	4353.81
32508473371.05	2039.31
32509473266.65	1955.48
32510473151.30	1960.94
32511473041.43	1959.12
32512472929.73	1948.19
32513472819.86	2434.78
32514472717.28	1964.59
32515472598.29	1955.48
32516472495.71	1977.35
32517472391.30	1973.70
32518472283.25	1953.65
32519472178.84	1957.30
32520472065.32	1964.59
32521471959.09	1960.94
32522471849.22	1951.83
32523471742.99	1953.65
32524471638.58	2334.54
32525471521.42	1950.01
32526471413.37	1962.77
32527471305.32	1960.94
32528471197.27	1953.65
32529471080.10	1970.06
32530470979.34	1959.12
32531470869.47	1960.94
32532470761.41	1955.48
32533470658.83	1960.94
32534470548.96	1962.77
32535470442.73	2309.03
32536470336.50	1962.77
32537470217.51	1964.59
32538470111.28	1951.83
32539469992.30	1973.70
32540469895.18	1951.83
32541469788.95	1950.01
32542469669.97	1966.41
32543469565.56	1966.41
32544469461.15	1946.36
32545469349.46	4080.44
32546469232.29	1960.94
32547469135.18	1975.52
32548469028.95	1959.12
32549468919.07	1966.41
32550468814.67	1960.94
32551468704.79	1957.30
32552468593.10	1982.81
32553468492.33	1966.41
32554468376.99	1950.01
32555468268.94	1960.94
32556468159.07	2325.43
32557468045.55	3909.13
32558467941.14	1977.35
32559467836.74	1959.12
32560467725.04	1951.83
32561467606.05	3916.42
32562467508.94	1970.06
32563467397.24	1966.41
32564467294.66	1948.19
32565467184.78	1962.77
32566467076.73	1962.77
32567466970.50	2414.73
32568466858.80	1968.23
32569466743.46	1964.59
32570466639.06	1950.01
32571466543.76	1966.41
32572466428.42	1971.88
32573466316.72	1950.01
32574466208.67	1960.94
32575466098.80	1970.06
32576465987.10	1959.12
32577465875.41	1951.83
32578465781.93	2314.50
32579465657.48	1960.94
32580465562.19	1948.19
32581465441.38	1964.59
32582465335.15	1962.77
32583465239.85	1944.54
32584465115.40	1970.06
32585465014.64	1964.59
32586464897.48	1950.01
32587464802.18	1962.77
32588464694.13	1973.70
32589464573.32	2307.21
32590464478.03	1951.83
32591464359.04	1970.06
32592464260.10	1973.70
32593464152.05	1950.01
32594464031.24	1968.23
32595463930.48	3639.41
32596463827.90	1951.83
32597463708.91	1960.94
32598463613.62	1970.06
32599463489.16	1951.83
32600463384.76	2432.96
32601463280.35	1973.70
32602463172.30	1957.30
32603463058.78	1966.41
32604282429.06	98.41
32604287732.35	147.62
32604462954.37	3185.62
32604487743.18	147.62
32605462857.25	3768.80
32605468472.19	147.62
32606462752.85	3325.95
32606467573.20	147.62
32607462641.15	3183.80
32607475365.42	147.62
32608462523.99	3761.51
32608470531.78	147.62
32609462425.05	2771.93
32610462302.42	2669.87
32610475283.65	147.62
32611462207.12	3475.39
32612462088.14	2013.79
32613461983.73	1980.99
32614461870.21	1962.77
32615461762.16	1955.48
32616461648.64	1951.83
32617461544.23	1975.52
32618461438.01	1970.06
32619461324.49	1959.12
32620461227.37	1964.59
32621461110.21	1960.94
32622461000.33	2303.56
32623460890.46	1959.12
32624460780.58	3249.41
32625460681.65	2055.71
32626460569.95	1975.52
32627460463.72	1968.23
32628460350.20	1948.19
32629460238.50	1950.01
32630460143.21	1975.52
32631460024.22	1959.12
32632459912.53	1951.83
32633459806.30	2327.25
32634459694.60	1960.94
32635459586.55	2844.83
32636459474.85	2115.85
32637459374.09	1973.70
32638459266.04	1964.59
32639459159.81	1960.94
32640459051.76	1962.77
32641458932.78	1957.30
32642458832.01	1970.06
32643458718.49	1977.35
32644458612.27	2327.25
32645458511.50	3938.29
32646458397.98	1960.94
32647458289.93	1960.94
32647460261.81	4359.27
32648458178.24	2268.94
32649458081.12	1973.70
32650457960.31	1970.06
32651457859.55	1951.83
32652457753.32	1975.52
32653457634.33	1968.23
32654457533.57	1957.30
32655457421.88	2476.69
32656457312.00	1977.35
32657457207.60	1950.01
32658457099.54	1960.94
32659456989.67	1970.06
32660456888.91	1993.75
32661456775.39	1955.48
32662456661.87	2041.13
32663456546.53	1960.94
32664456449.41	1960.94
32665456326.78	1982.81
32666456227.84	2329.08
32667456117.97	1953.65
32668456013.56	1966.41
32669455910.98	1982.81
32670455786.52	1951.83
32671455680.30	1964.59
32672455575.89	1957.30
32673455460.55	1977.35
32674455365.25	1953.65
32675455249.91	1968.23
32676455149.15	1979.17
32677455044.74	2316.32
32678454922.11	1964.59
32679454815.88	1984.64
32680454706.01	1964.59
32681454601.60	1984.64
32682454491.73	1973.70
32683454381.86	1955.48
32684454279.27	1979.17
32685454163.93	1971.88
32686454054.06	1951.83
32687453960.58	1955.48
32688453847.07	2327.25
32689453735.37	1971.88
32690453625.50	1946.36
32691453515.62	1988.28
32692453409.39	1966.41
32693453292.23	1960.94
32694453193.29	1971.88
32695453083.42	3949.22
32696452969.90	3167.40
32697452874.60	1991.93
32698452759.26	1975.52
32699452651.21	2451.18
32700452539.51	1960.94
32701452431.46	1962.77
32702452325.23	1982.81
32703452213.54	1982.81
32704452101.84	1959.12
32705451990.14	1984.64
32706451891.20	1968.23
32707451777.69	1962.77
32708451669.63	1979.17
32709451554.29	1971.88
32710451455.35	2316.32
32711451343.66	1979.17
32712451241.07	1964.59
32713451134.84	2019.26
32714451010.39	1957.30
32715450909.63	1960.94
32716450812.51	1953.65
32717450697.17	1960.94
32717547051.33	96.59
32717548511.10	96.59
32717553116.41	147.62
32718450583.65	3285.86
32718462114.22	92.94
32718469963.47	147.62
32719450479.25	3776.09
32719456210.82	147.62
32720450380.31	3302.26
32720455357.39	147.62
32721450281.37	3488.15
32721462016.05	184.07
32722450166.03	3766.98
32722458055.36	147.62
32723450059.80	2777.40
32724449931.70	2697.21
32724463078.77	145.80
32725449843.69	3027.07
32726449717.42	2052.07
32727449614.83	2004.68
32728449499.49	1960.94
32729449402.38	1946.36
32730449290.68	1975.52
32731449184.45	1980.99
32732449070.93	2360.06
32733448966.52	1960.94
32734448845.72	1957.30
